@relation hcommon-1-train2

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data
3,5,34,3.99161,4146,1022,478.65,0,5,44.35,19.74,895,599.42,1465,1
1,10,21,3.76694,95,116,299.52,0,3,81.89,5.86,34,32.35,30,1
2,2,2,0.371232,31,25,1883,1,5,17.29,293,40,38.27,70,-1
2,4,7,2.09357,119,58,1054.29,1,5,23.9,93.43,45,43.06,80,1
2,3,9,2.76351,34,56,1160,1,5,5.85,74.67,50,47.6,89,-1
2,3,3,0.981588,216,32,2120.67,0,5,0.16,220.67,54,51.55,97,1
2,2,2,0.764205,15,3,1980.5,1,5,0.8,334,904,599.19,1423,-1
2,2,2,0.721928,5,0,1301.5,0,4,2.76,330,60,56.83,108,-1
2,2,2,0.591673,14,7,3277.5,1,5,0.43,341,61,57.75,110,-1
2,2,2,0.407906,29,20,2023.5,1,4,1.42,346.5,918,596.21,1449,-1
2,5,10,2.57771,818,49,344.3,0,4,2.79,68,919,597.2,1451,1
2,2,2,0.977418,8,9,1546.5,1,4,0.01,340.5,921,599.18,1455,1
2,5,36,4.34727,2144,4,129.25,0,4,16.21,19.81,926,603.04,1465,1
2,3,7,1.59199,412,37,421.71,1,4,22.24,98.57,76,70.11,136,1
2,3,3,0.877798,35,30,1216,0,4,4.36,237.67,929,600.43,1471,-1
2,3,14,2.84838,65,1340,455.21,0,4,18.99,49.79,931,601.38,1475,1
2,3,7,2.52164,16,12,570.14,1,4,11.63,101.29,77,70.07,138,-1
2,2,2,0.77935,9,4,2845.5,1,5,0.51,364,945,609.78,1502,-1
2,2,2,1,11,1,1368.5,0,4,10.37,354.5,949,612.72,1508,-1
2,6,10,2.26719,50,16,1118.7,0,5,10.31,76.5,950,611.28,1510,1
2,2,2,0.721928,10,5,1553,1,4,3.44,358,958,615.95,1525,-1
2,2,2,0.721928,10,5,1546,1,4,3.44,356,959,616.95,1527,-1
2,2,2,0.985228,6,1,1577.5,0,4,13.77,361,78,69.68,140,-1
2,2,2,0.970951,4,1,1649.5,1,4,2.97,369.5,972,626.4,1549,-1
2,2,3,1.2809,24,20,1246.33,1,5,14.98,248.33,973,627.4,1551,-1
2,4,6,1.97953,33,22,802,1,5,14.33,123.33,974,628.4,1553,-1
2,2,4,1.147,27,3,937.75,1,4,21.76,183.75,976,630.3,1557,-1
2,2,2,0.970951,4,1,1312,0,4,42.02,365.5,979,632.16,1563,-1
2,2,2,0.985228,5,2,2599,1,4,5.55,369.5,981,634.1,1567,-1
2,4,5,2.0126,12,9,1016.4,1,4,18.84,151,983,632.52,1571,-1
2,11,31,4.37549,101,117,660.97,1,5,31.92,26.1,985,634.51,1575,1
2,3,3,1.29705,35,6,931.67,1,4,78.09,246.67,986,635.5,1577,-1
1,1,1,0,173,0,0,0,0,0,0,992,640.46,852,-1
2,2,13,3.36413,25,35,982.23,1,5,14.21,60.23,994,642.44,1591,-1
1,1,1,0,1,1,2546,0,4,0,743,995,643.44,738,-1
2,3,9,2.34121,1540,0,288.11,0,4,3.99,82.89,996,644.44,1594,-1
2,4,7,2.09636,97,7,653.14,1,5,34.76,109.86,82,72.06,148,-1
2,4,7,2.09636,97,7,633.43,1,5,35.76,105.71,83,73.06,150,-1
2,2,2,0.332287,45,4,1404,0,4,15.52,376,1004,648.71,1610,-1
1,1,1,0,2,0,20,0,1,4.78,10,13,12.77,13,-1
2,2,3,0.88657,43,19,1475.33,1,4,7.64,255,1009,645.29,1620,1
2,2,6,0.713312,630,586,519.5,0,3,71.55,6.67,1016,643.85,895,-1
2,5,7,2.5049,20,11,1358.14,1,5,8.01,113.57,1020,644.35,1638,1
2,2,2,0.918296,9,6,1632.5,0,4,14.08,384,1025,649.29,1647,-1
2,2,4,1.18019,32,25,775.75,0,4,48.05,192,1026,650.23,1649,-1
1,2,5,1.16536,700,418,94.4,0,2,15.3,3.6,20,19.21,20,-1
2,2,2,0.954434,3,5,1391,0,4,29.96,389,86,72.64,156,-1
2,2,3,0.760733,17,16,2239.67,1,5,8.72,266,1027,647.7,1651,-1
1,3,7,1.95225,422,55,271.29,0,2,8.8,4.14,24,23.04,24,-1
2,2,2,0.845351,10,1,1562.5,1,4,28.5,391,1033,652.5,1662,-1
2,2,2,0.60984,20,0,1333,0,4,13.98,390.5,1035,654.5,1666,-1
2,2,2,0.619382,20,6,1581.5,1,4,6.31,397,1039,654.92,1674,-1
2,3,3,1.15767,47,6,1495,1,5,10.66,268,1040,655.88,1676,1
2,7,12,2.87174,641,194,618.25,1,4,54.61,66.67,1041,656.86,1678,1
2,2,5,1.8795,32,14,1092.8,1,5,15.03,161.6,1042,657.86,1680,-1
2,3,3,1.07684,30,4,1040.33,1,4,58.38,264.33,1043,658.84,1682,-1
2,2,3,1.1806,102,10,2193.67,0,5,3.62,272,1050,663.54,1694,-1
2,5,16,2.94234,228,233,700.75,0,5,40.12,52.31,1053,666.47,1700,1
2,4,4,0.880065,131,3,761.25,1,4,31.52,201.75,1056,669.43,1706,1
2,2,2,0.77935,12,1,2034.5,1,5,1,408.5,1058,671.42,1710,-1
2,5,9,2.44894,143,86,538.89,0,5,7.76,91.11,1062,674.24,1717,-1
2,2,4,1.27702,159,32,1542,0,6,2.37,210.25,1071,675.88,1735,1
1,2,3,0.892943,19,2,574.67,0,3,6,11.33,1,1,1,-1
2,3,4,0.729997,4,185,1222.75,0,6,6.21,211,5,3.92,7,-1
1,7,23,3.67977,1420,53,277.7,0,3,6.7,1.61,27,25.08,27,-1
1,3,6,1.78304,88,80,710.17,0,3,7.36,5.83,2,1.98,2,-1
2,2,2,0.329846,32,1,1415,1,5,7.39,411,6,4.88,9,-1
1,2,6,1.56955,57,39,297.83,0,4,7.31,6.33,28,25.83,28,-1
1,4,12,3.01512,1155,86,398.08,0,3,2.17,3.17,3,2.95,3,-1
1,3,18,3.21196,553,244,634,0,4,7.99,2.39,30,27.43,30,-1
1,1,2,0.845351,10,1,1859.5,0,5,7,424.5,90,72.33,81,-1
2,3,6,2.18803,161,20,845.83,1,6,63.5,140.67,8,6.74,12,1
2,3,22,3.91573,1284,69,521.05,0,6,8.9,39.05,1073,660.78,1739,1
2,2,2,0.970951,4,1,1464,1,5,10.44,415.5,1077,664.74,1747,-1
2,2,2,0.359102,3,41,1607.5,0,5,122.45,416.5,1080,667.69,1753,-1
2,5,13,2.07548,132,84,312.85,0,5,46.76,64.92,92,74,166,-1
3,8,10,2.93304,87,49,801.9,0,5,32.18,86,1086,672.45,1846,1
1,2,5,1.90647,446,269,1113,0,3,0.05,9,33,30.22,33,-1
1,3,6,1.80955,220,136,796.67,0,3,1.89,7.67,7,6.81,7,-1
1,4,5,1.79775,42,15,100.6,0,3,0.88,9.4,9,8.81,9,-1
1,3,3,0.787654,147,4,625,0,3,0.07,16.33,34,31.06,34,-1
3,6,13,2.52883,348,28,1074.23,0,6,47.7,69.54,1090,671.73,1855,-1
2,2,2,0.918296,6,3,1563.5,0,5,71.99,425.5,1091,672.72,1775,-1
1,1,1,0,1,1,928,0,2,5.96,98,94,75.33,84,-1
2,6,8,2.58958,43,227,795,0,6,6.71,108.88,1095,675.44,1783,1
0,0,0,0,0,0,0,0,0,0,0,1096,676.42,0,1
1,1,1,0,3,0,2893,0,5,0.01,854,1097,677.42,833,-1
