@relation camel-1-train1

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data
2,2,3,0.74285,125,4,40.33,0,1,0.01,0.33,161,152.19,26,1
1,1,6,1.77088,0,584,97.33,0,1,27.7,0.83,163,154.19,14,-1
1,4,5,1.62203,289,0,17.4,0,1,5.41,0.8,165,156.15,94,1
1,3,6,2.29914,207,189,120.5,0,1,0.39,1,166,157.13,95,1
1,1,1,0,3,3,57,0,1,0.15,2,167,158.13,15,-1
1,3,5,1.89744,247,0,0,0,0,0,0,53,49.41,30,1
2,8,14,3.33183,86,53,136.93,0,2,3.98,4.21,168,159.09,111,-1
1,1,1,0,14,19,69,0,2,0.02,16,55,51.39,32,-1
1,1,2,0.985228,21,7,74.5,0,1,0.13,0.5,56,52.39,33,-1
2,7,10,3.1113,37,38,154.7,0,2,0.06,5.8,169,160.06,113,-1
1,1,1,0,17,5,172,0,2,21.17,8,58,54.37,35,1
1,1,1,0,44,0,0,0,0,0,0,60,56.37,37,-1
1,1,1,0,39,0,73,0,3,15.23,14,61,57.37,38,-1
1,5,6,1.96322,62,3,56.5,0,3,10.11,2.17,170,160.81,98,-1
1,1,1,0,41,10,498,0,3,0.83,29,171,161.81,23,-1
1,1,7,2.26154,25,63,88.14,0,1,0.32,1.14,173,163.78,100,-1
2,3,3,1.37878,7,7,67.67,0,1,0.32,2.67,175,165.76,118,-1
1,1,1,0,1,1,70,0,1,0.01,1,178,168.74,105,-1
2,6,7,1.95901,166,166,125.29,0,2,0.98,6.57,62,58.25,52,-1
1,3,5,1.97576,255,28,131.2,0,1,8.11,2.6,179,169.67,106,1
0,0,0,0,0,0,0,0,0,0,0,182,171.04,0,-1
4,10,11,2.62449,265,121,179.82,0,2,16.32,2.91,184,173.03,123,1
1,1,1,0,0,23,88,0,1,5.83,7,185,174.02,43,-1
1,1,1,0,5,5,181,0,2,5.09,7,188,176.97,17,-1
1,1,4,1.74679,5,65,175.75,0,2,9.83,10.25,190,178.9,112,-1
3,9,11,2.75602,369,31,181.82,0,2,5.81,5.64,66,61.6,60,1
1,4,5,1.73681,158,10,129,0,1,11.11,2.2,192,180.87,114,1
1,2,2,0.863121,5,2,69,0,2,13.38,3.5,193,181.59,115,-1
1,4,4,1.3419,98,15,143.25,0,2,4.44,9,196,184.48,117,1
1,1,4,0.891581,70,83,99,0,2,5.93,0.5,14,12.84,1,-1
3,7,9,1.83919,55,43,149.78,0,4,10.37,7.11,69,63.65,52,1
1,1,1,0,26,4,274,0,2,6.19,18,207,193.05,121,-1
1,1,1,0,2,2,155,0,1,0.23,2,209,195.02,1,-1
1,1,1,0,1,0,0,0,0,0,0,19,17.81,10,-1
1,3,3,1.51962,171,0,0,0,0,0,0,213,198.66,23,-1
4,6,13,2.42254,153,113,143.77,0,4,3.5,4.85,217,202.64,176,-1
1,1,1,0,9,0,143,0,2,4.8,19,20,18.8,0,-1
1,1,1,0,130,0,0,0,0,0,0,21,19.8,1,1
1,4,8,2.09009,62,559,90.75,0,1,30.34,1,220,205.57,126,1
1,1,10,2.77615,969,0,0,0,0,0,0,221,206.57,127,1
9,21,37,4.55079,154,81,109.22,0,4,15.69,2.92,70,64.5,84,1
1,1,1,0,1,1,84,0,1,0.11,3,222,207.57,5,-1
2,6,6,1.99153,116,3,77.5,0,2,0.85,5.83,223,208.56,134,1
2,7,13,3.26285,647,0,42,0,3,0.01,2.85,71,65.49,5,1
1,3,5,2.10775,338,0,0,0,0,0,0,22,20.79,0,-1
1,1,1,0,7,1,61,0,1,0.09,1,226,211.49,0,-1
5,8,9,2.8451,22,4,180.89,0,3,1.45,7.44,227,212.48,197,-1
1,1,1,0,1,1,91,0,2,0.03,2,228,213.48,132,-1
1,1,1,0,16,0,111,0,2,0.06,5,24,22.79,11,-1
1,1,1,0,1,5,67,0,2,0.05,2,25,23.79,1,-1
1,4,7,2.04559,199,14,83.14,0,3,11.03,2.57,26,24.75,12,1
1,2,2,0.591673,1,6,67.5,0,1,0.75,3,231,216.08,7,-1
1,2,2,0.769193,21,19,108,0,2,0.41,4.5,232,217.06,8,-1
1,1,1,0,3,3,203,0,2,2.05,9,233,218.06,26,-1
1,2,4,1.99269,281,0,0,0,0,0,0,235,219.96,135,-1
1,6,8,2.85807,358,19,30.88,0,2,0.32,1.5,237,221.91,27,1
1,2,2,0.439497,77,0,40,0,1,7.45,1.5,238,222.48,7,-1
2,14,29,4.51085,962,188,84.38,0,2,1.37,2.24,240,224.34,167,1
1,1,1,0,22,18,85,0,2,1.86,4,29,27.6,3,-1
1,1,1,0,3,3,112,0,1,1.99,1,241,225,139,-1
1,2,3,1.5,8,8,140,0,3,1.32,4.33,242,226,140,-1
2,3,3,0.382543,49,1,286,0,2,0,7,246,229.88,42,-1
1,1,1,0,2,1,573,0,3,0.01,41,250,233.79,33,-1
1,1,1,0,4,2,574,0,3,0.08,43,78,71.92,7,-1
1,1,1,0,86,0,0,0,0,0,0,254,235.38,146,-1
2,9,13,3.24298,595,36,74.38,0,3,1.76,2.62,255,236.38,184,1
1,1,1,0,1,1,121,0,1,14.12,4,256,237.26,148,-1
1,1,1,0,13,1,177,0,1,9.04,10,258,238.13,28,-1
1,3,4,1.43414,230,10,61.5,0,3,2.33,8.5,259,239.12,49,-1
11,25,31,4.22774,309,116,127.39,0,4,11.13,4.1,261,238.83,384,1
2,5,10,2.80458,401,49,92,0,2,10.26,6.2,79,71.14,50,1
1,3,5,2.22257,190,0,13,0,1,2.61,0.2,80,72.13,20,-1
2,3,5,2.0468,75,25,117.8,0,3,12.56,3.2,81,73.12,49,-1
1,6,27,4.56942,1812,0,0,0,0,0,0,262,239.37,0,1
1,1,1,0,1,1,87,0,1,11.93,4,263,240.31,9,-1
1,1,1,0,3,3,70,0,1,10.05,2,264,241.31,10,-1
3,9,21,3.70499,230,93,97.95,0,3,0.52,2.57,265,242.29,75,1
1,1,1,0,1,1,66,0,1,15.18,1,30,27.72,13,-1
1,2,2,0.450791,53,0,43,0,1,4.03,0.5,267,243.5,150,-1
1,7,19,3.44243,646,202,87.26,0,1,0.74,0.16,270,245.99,3,1
1,3,7,2.67461,23,12,115.57,0,1,0.01,0.71,273,248.97,5,-1
1,3,5,1.35812,29,39,97.4,0,1,0.46,1.2,274,249.95,6,1
4,12,10,1.2547,4,76,115,0,4,17.12,6,277,252.93,43,-1
1,3,2,0.380947,15,39,95,0,2,0.01,4,280,255.92,4,-1
1,2,2,0.522559,118,1,28,0,1,0.03,1,281,256.9,2,-1
1,1,1,0,14,0,213,0,2,23.99,13,284,259.26,152,-1
1,1,2,0.439497,99,0,30,0,1,2.35,1.5,287,259.89,5,-1
1,1,1,0,1,1,72,0,1,0.06,1,291,263.75,9,-1
1,1,1,0,6,0,617,0,3,0.05,53,293,265.69,43,-1
2,3,8,2.41001,330,8,56.13,0,2,5.66,5,296,267.37,167,1
1,1,1,0,1,1,89,0,2,0.69,18,298,268.91,157,-1
1,1,1,0,60,0,0,0,0,0,0,302,266.29,161,-1
1,1,1,0,14,11,609,0,2,0.03,8,307,269.33,17,1
2,4,4,1.47613,216,20,171,0,3,9.57,14,309,268.49,63,-1
1,3,21,4.01384,1358,0,0,0,0,0,0,311,270.49,20,1
1,1,1,0,10,5,133,0,2,54.13,5,312,270.97,167,1
4,9,12,3.58328,201,6,53.25,0,2,32.2,2.08,83,70.17,49,-1
1,1,1,0,55,55,55,0,2,26.11,3,88,75.14,4,-1
3,20,31,4.94956,530,2,29.39,0,4,34.93,2.97,314,272.39,236,-1
2,5,5,2.26733,71,0,151,0,3,21.46,12.8,315,273.39,70,-1
1,3,3,0.402383,62,60,234.67,0,2,8.02,14.67,318,276.31,170,-1
2,4,5,2.28633,71,4,44.2,0,1,24.88,2.4,319,277.23,18,-1
1,1,1,0,2,0,719,0,3,1.96,60,321,278.09,49,-1
4,16,19,3.07892,1949,84,59.26,0,4,3.17,3.63,323,279.91,84,1
1,1,1,0,9,1,826,0,1,2.4,1,0,0,0,-1
1,1,1,0,1,1,323,0,1,3.05,1,1,0.99,1,-1
3,5,5,1.97973,76,9,238.4,0,2,1.76,0.6,324,279.05,37,-1
1,2,2,0.991076,8,1,29,0,1,3.59,0.5,325,279.52,9,-1
1,1,1,0,1,15,516,0,2,12.05,43,326,280.52,171,-1
4,14,36,4.97142,84,81,62.53,0,2,28.1,1.44,329,282.63,215,-1
8,34,34,4.00151,102,40,119.76,0,5,19.47,3.68,92,77.54,78,-1
2,3,3,1.49371,7,14,370.67,0,2,4.1,1.67,4,3.93,5,-1
1,1,1,0,25,0,591,0,1,0.25,3,5,4.93,3,-1
3,9,8,1.03619,35,0,160.88,0,2,4.98,1.5,335,285.35,40,-1
1,1,1,0,1,1,71,0,1,0.02,1,337,287.3,34,-1
1,3,12,3.11852,434,138,87.92,0,1,0.12,0.08,338,288.19,35,-1
3,8,16,2.67207,57,32,101.06,0,3,25.37,5.56,339,289.18,261,-1
1,1,1,0,26,8,139,0,2,0.16,5,7,6.91,5,-1
1,4,10,2.55398,92,3,61.1,0,2,10.23,2,341,290.8,37,-1
2,9,10,2.67639,89,5,108.1,0,3,31.25,5.3,342,291.75,212,1
1,2,2,0.970951,3,2,73,0,3,9.65,4,344,293.58,11,-1
1,1,1,0,17,1,1,0,1,2.08,1,93,77.45,7,-1
0,0,0,0,0,0,0,0,0,0,0,94,78.44,0,-1
1,1,1,0,1,31,69,0,2,7.08,2,350,298.18,10,-1
1,10,5,0,0,0,44.8,0,1,0,0.2,351,299.18,11,-1
1,5,8,2.61383,304,86,68.88,0,4,5.99,2.88,352,299.64,43,-1
1,1,1,0,0,150,150,0,1,0.27,2,354,301.44,45,-1
1,2,6,2.19733,67,91,84.33,0,3,55.15,1.67,357,302.54,177,-1
1,1,1,0,1,4,79,0,2,0.03,6,359,304.51,47,-1
2,19,63,4.15573,1357,912,78,0,2,29.19,1.25,360,305.5,227,1
1,1,1,0,1,1,40,0,1,7.52,3,13,12.69,11,-1
1,1,1,0,21,17,629,0,1,0.08,1,15,14.68,13,-1
1,1,1,0,333,377,429,0,2,5.09,3,16,15.68,14,-1
2,14,36,3.91156,554,178,100.72,0,2,34.5,3.17,368,311.79,237,1
1,1,1,0,1,1,272,0,2,0.02,11,370,313.77,53,-1
2,3,4,1.61433,12,1,330,0,3,9.15,17.25,371,314.29,69,-1
2,7,11,2.3138,306,39,143,0,2,18.39,6.45,372,315.28,241,1
7,36,36,5.13156,39,39,119.78,0,5,24.3,4.17,97,79.83,90,-1
2,2,6,2.4901,323,0,0,0,0,0,0,373,314.27,243,-1
1,1,1,0,1,1,803,0,3,0.02,70,377,318.25,56,-1
1,3,5,1.49369,90,41,108.8,0,1,0.65,0.4,384,324.32,62,-1
3,3,3,1.52745,16,29,365.33,0,3,0.94,27.33,385,325.28,315,-1
1,1,1,0,44,0,0,0,0,0,0,388,327.49,66,-1
1,3,12,2.9088,69,88,46.92,0,1,0.04,0.25,389,328.47,67,-1
1,5,13,3.04601,100,32,31.31,0,1,0.03,0.31,390,329.45,68,-1
1,3,6,1.94001,22,24,75.17,0,1,0.02,1.17,394,333.39,72,-1
2,19,39,4.15893,884,443,65.92,0,4,4.88,2.1,396,335.19,273,1
1,2,34,4.85095,1601,99,4.68,0,1,0.28,0.03,398,336.89,201,1
2,10,52,5.36038,706,1701,46.62,0,2,0.4,0.87,399,337.89,278,-1
1,1,1,0,17,23,633,0,1,9.15,2,18,17.26,16,-1
4,27,60,5.2256,1616,154,93.85,0,3,12.55,3.2,401,339.03,356,1
1,1,1,0,18,0,0,0,0,0,0,403,341.02,80,-1
2,4,16,3.05828,109,152,75.44,0,2,0.45,1.5,404,342.01,285,-1
1,2,2,0.351119,150,77,523,0,2,8.5,6.5,19,18.03,17,-1
3,4,7,2.57012,33,29,212.14,0,3,11.57,12.14,409,336.88,354,-1
1,1,3,1.40936,20,5,47.67,0,1,9.05,1.33,410,337.87,210,-1
1,1,1,0,0,4,128,0,2,14.52,18,412,339.84,87,-1
2,4,6,1.98287,101,15,117.67,0,2,8.34,4.67,416,343.69,304,1
2,9,30,3.9551,255,99,104.43,0,2,9.18,3.27,417,344.57,306,1
1,2,2,0.958712,17,4,559.5,0,2,9.13,7,20,18.59,18,-1
1,1,1,0,4,3,84,0,1,44.64,6,418,345.15,93,-1
2,2,2,1,4,2,34.5,0,1,33.14,2.5,422,348.99,25,-1
2,2,2,0.961237,15,11,510.5,0,3,11.27,39.5,425,351.39,160,-1
1,2,2,0.650022,12,12,130,0,2,24.7,3.5,426,352.39,217,1
1,9,16,3.36077,878,0,2.38,0,2,1.29,0.31,428,354.39,13,1
1,1,1,0,24,0,0,0,0,0,0,429,355.37,14,-1
1,2,3,1.58496,15,12,95.67,0,1,0.3,0.67,436,362.11,17,-1
1,1,1,0,0,73,73,0,1,63.06,1,437,363.1,221,-1
2,2,3,1.12456,24,32,125,0,2,25.73,5.33,443,367.6,128,-1
1,1,1,0,7,71,619,0,2,1.44,49,444,368.38,224,-1
1,6,21,3.14223,1040,50,77.38,0,2,7.18,2.86,445,368.86,225,1
1,3,6,2.05404,140,65,176.83,0,2,1.45,8.17,446,369.84,226,1
1,1,11,3.17615,11,20,85.73,0,1,0.14,0.91,448,371.62,228,-1
2,16,21,3.76202,565,89,95.14,0,3,25.41,4.57,451,373.26,342,1
1,2,3,1.21129,18,15,85.67,0,3,0.04,9.33,455,376.17,234,-1
2,13,29,3.83975,252,393,74.38,0,3,37.17,1.66,456,377.02,350,-1
1,3,3,1.15833,91,27,32.67,0,1,26.48,1,460,380.32,119,-1
1,1,1,0,4,4,56,1,1,25.4,2,464,384,239,-1
1,1,1,0,2,1,221,0,1,0.15,2,467,384.6,242,-1
1,1,2,0.985228,10,4,77,0,1,29.51,0.5,469,386.43,243,-1
1,7,10,2.82282,387,0,0,0,0,0,0,471,388.43,126,-1
3,8,11,2.50568,983,983,89.36,0,3,41.75,3,100,77.48,73,-1
3,12,17,4.01999,267,0,9.65,0,2,10.9,1.24,101,78.47,73,-1
0,0,0,0,0,0,0,0,0,0,0,102,79.47,0,-1
1,2,6,1.62643,44,6,43.17,0,1,15.22,0.5,472,388.94,244,-1
1,1,1,0,0,32,32,0,1,14.73,2,473,389.93,245,-1
1,3,6,2.21849,436,0,5.83,0,2,0.07,1.17,474,390.9,246,1
1,1,1,0,39,40,879,0,3,0,78,478,394.83,64,-1
1,1,1,0,2,2,217,0,2,0.71,18,479,395.77,128,-1
1,1,1,0,4,0,878,0,3,0.09,79,481,397.75,65,-1
1,2,4,1.65372,125,4,210.25,0,1,0.04,2.75,483,399.69,250,-1
1,1,1,0,48,0,0,0,0,0,0,484,400.68,251,-1
1,5,5,1.8821,31,5,164.2,0,2,4.97,11.4,486,402.57,252,-1
1,1,1,0,2,2,882,0,3,0.26,80,489,405.51,66,-1
0,0,0,0,0,0,0,0,0,0,0,105,82.3,0,-1
0,0,0,0,0,0,0,0,0,0,0,108,85.29,0,-1
1,1,1,0,7,5,85,0,2,0.6,8,491,406.85,132,-1
1,2,3,1.22439,24,3,149.67,0,2,0.03,4.33,494,409.71,134,-1
1,2,2,0.932112,41,5,66.5,0,2,0.56,5,496,411.67,257,-1
1,8,25,4.34394,0,1997,79.88,0,4,14.73,1.4,499,414.66,137,-1
1,1,1,0,0,34,34,0,2,33.01,3,500,415.66,15,-1
1,4,4,1.86533,0,189,47.25,0,2,28.27,1,501,416.65,16,-1
0,0,0,0,0,0,0,0,0,0,0,502,417.65,0,-1
1,2,2,0.591673,13,1,59,0,3,0.77,2.5,504,419.03,258,-1
2,2,2,0.117595,42,21,248.5,0,2,1.18,6.5,505,419.92,397,-1
1,1,1,0,13,6,361,0,2,1.69,25,506,420.92,260,-1
2,2,2,0.937963,64,15,202.5,0,2,12.28,19.5,507,421.85,400,-1
2,6,5,2.07204,10,100,275,0,3,5.69,17.6,508,422.84,91,-1
1,7,28,4.34213,751,84,107.68,0,2,1.32,2.71,510,424.69,262,1
1,1,1,0,11,0,53,0,1,13.27,2,511,425.69,25,-1
1,1,1,0,2,2,40,0,2,1.85,5,514,428.64,26,1
3,9,13,2.93097,59,314,45.38,1,2,16.85,2.15,517,431.06,434,-1
1,1,2,1,36,2,1,0,1,0.25,0.5,112,88.79,60,-1
2,4,6,2.21877,69,38,122.83,0,2,0.97,6.83,524,437.71,414,1
1,1,1,0,35,4,67,0,2,0.01,8,113,89.77,6,-1
2,5,8,2.62546,132,14,71.13,1,3,5.1,3.25,525,438.68,416,-1
1,1,1,0,8,0,129,0,2,2.81,6,526,439.68,149,-1
2,7,17,3.62569,852,5,69.94,0,2,1.42,5.41,529,439.96,421,1
1,2,2,0.702467,20,1,81,0,2,4.81,5.5,530,440.85,270,-1
1,1,1,0,8,0,331,0,2,4.78,21,531,441.85,19,-1
1,1,1,0,1,1,57,0,2,0,7,538,448.57,32,-1
8,42,42,5.37975,43,43,131.4,0,5,22.84,4.6,117,93.12,123,-1
2,9,11,2.53956,355,129,209.73,0,3,3.65,12.64,541,450.45,429,1
1,1,1,0,1,0,177,0,3,4.6,9,542,451.36,274,-1
1,3,3,0.593079,96,40,137.67,0,3,0.39,3.33,544,452.86,276,-1
1,1,1,0,10,0,39,0,2,7.75,2,546,454.59,33,-1
1,1,1,0,9,1,765,0,3,0.05,5,549,457.53,18,-1
1,1,1,0,3,3,40,0,1,0.24,1,121,96.7,20,-1
1,2,3,0.400526,283,1,281.67,0,3,13.73,2.33,550,457.91,19,-1
1,7,6,0.811278,4,4,189.83,0,3,31.36,2.67,552,459.88,21,-1
2,4,4,1.39544,197,22,80,0,2,10.2,1.25,554,461.79,57,1
2,3,3,1.39017,42,16,215.67,0,2,8.02,11.67,556,463.79,440,1
1,1,1,0,32,17,369,0,1,0.02,2,558,465.77,25,-1
2,3,4,1.992,26,15,200.5,0,2,1.53,3.75,561,468.58,62,-1
1,8,6,0,0,0,266.83,0,3,17.02,3.5,125,100.54,12,-1
1,2,2,1,2,2,65.5,0,3,20.46,4,126,101.54,13,-1
1,2,2,0.199024,96,1,20,0,3,0.16,3,563,470.54,28,-1
1,2,2,0.836641,43,2,149.5,0,2,22.63,16,566,473.48,162,-1
1,4,16,3.31597,252,78,141.06,0,3,6.03,1.88,568,475.44,284,-1
2,3,4,1.45593,40,4,53.75,0,2,19.69,2,570,477.37,449,-1
1,2,3,1.19512,74,30,142,0,2,0.15,4.67,572,479.34,164,-1
1,4,5,1.3041,121,8,140.2,1,2,5.74,5.4,573,479.92,287,1
1,1,1,0,11,3,180,0,2,3.89,20,576,482.84,288,-1
2,3,8,2.83516,115,51,106.5,0,3,8.23,2.25,579,485.81,457,1
1,3,4,1.70259,33,6,166.5,0,3,1.25,5,580,486.64,291,-1
1,2,4,1.67742,29,3,123.5,1,3,7.81,5.75,582,488.36,168,-1
1,1,1,0,1,1,155,0,2,0.03,8,583,489.33,169,1
1,1,1,0,3,3,63,0,2,10.45,4,586,491.59,170,-1
1,3,7,2.12729,173,10,61.86,0,2,0.2,1.57,587,492.19,295,1
1,5,10,2.79346,332,26,128.8,0,2,4.94,4.9,590,494.53,298,1
1,1,2,0.999868,148,0,0,0,0,0,0,591,495.52,299,-1
1,2,2,0.291818,76,2,77.5,0,2,0.79,4.5,592,496.51,172,-1
2,9,12,3.14709,223,2,135.83,0,3,5.04,4.33,595,498.33,476,-1
1,2,4,1.75272,3,6,71.25,0,2,12.53,7.25,596,499.33,302,-1
1,2,3,0.336679,59,0,74,0,2,6,5.33,598,500.9,304,-1
1,1,1,0,163,95,532,0,2,5.89,2,131,105.22,17,-1
2,5,5,2.09349,155,105,243.4,0,3,12.82,18.6,602,501.66,72,-1
1,1,1,0,3,0,90,0,2,16.35,4,604,502.71,179,-1
1,3,3,1.34214,18,3,45.33,0,2,49.37,0.67,607,505.42,32,-1
1,2,2,0.629249,35,3,198.5,0,3,6.86,6.5,608,506.34,308,-1
1,5,6,2.00978,60,5,29.33,0,2,15.97,1,609,507.08,33,-1
1,1,2,0.721928,18,2,274,0,2,14.83,11,614,507.9,311,-1
2,11,24,4.07206,1805,12,22.71,0,2,2.99,0.63,615,508.77,495,1
1,2,4,1.63138,57,56,91.25,0,2,5.25,3.75,617,510.67,314,1
2,5,16,3.54082,268,584,137.44,0,3,23.83,7.06,618,511.51,257,1
1,1,2,0.996316,196,0,0,0,0,0,0,619,512.51,185,-1
1,1,1,0,0,89,89,0,2,21.45,9,622,514.73,186,-1
3,9,14,3.09526,657,10,119.43,0,3,1.46,7.07,623,515.71,282,-1
1,3,4,1.68515,213,10,199.75,0,2,10.27,5,140,112.38,25,-1
1,1,1,0,103,0,0,0,0,0,0,624,516.32,188,-1
1,1,1,0,1,0,103,0,1,0.01,1,625,517.3,189,-1
